Unit_ID,Cycle,Life_Cycles,Vibration_mm_s,Temperature_C,Current_A,RPM,Bearing_Noise_dB,Load_Factor,RUL,RUL_clipped,Risk_Level
2,189,215,5.66,64.12,15.53,1411.66,67.88,0.903,26,26,Medium
2,190,215,5.67,66.73,15.47,1401.57,66.26,0.903,25,25,Medium
2,191,215,5.91,65.6,15.64,1404.25,66.68,0.903,24,24,Medium
2,192,215,5.84,65.67,16.04,1384.96,67.95,0.903,23,23,Medium
2,193,215,5.92,64.71,16.0,1400.67,67.76,0.903,22,22,Medium
2,194,215,6.07,67.03,16.11,1389.39,66.82,0.903,21,21,Medium
2,195,215,6.08,66.15,15.89,1395.63,68.92,0.903,20,20,Medium
2,196,215,6.11,66.11,16.01,1394.32,68.59,0.903,19,19,Medium
2,197,215,6.14,66.14,15.7,1390.54,68.42,0.903,18,18,Medium
2,198,215,6.36,67.75,16.1,1393.9,68.01,0.903,17,17,Medium
2,199,215,6.13,66.71,16.23,1394.25,69.22,0.903,16,16,Medium
2,200,215,6.25,66.32,16.11,1391.9,68.92,0.903,15,15,High
2,201,215,6.54,68.96,16.34,1383.28,69.06,0.903,14,14,High
2,202,215,6.45,67.99,16.4,1377.6,68.56,0.903,13,13,High
2,203,215,6.65,68.07,16.15,1396.31,69.72,0.903,12,12,High
2,204,215,6.9,68.45,16.57,1392.45,69.74,0.903,11,11,High
2,205,215,6.62,69.65,16.06,1375.98,70.1,0.903,10,10,High
2,206,215,6.82,69.72,16.3,1382.26,68.26,0.903,9,9,High
2,207,215,6.88,69.85,16.59,1390.0,70.23,0.903,8,8,High
2,208,215,7.0,69.31,16.35,1380.74,70.29,0.903,7,7,High
2,209,215,7.06,71.33,16.86,1375.17,70.45,0.903,6,6,High
2,210,215,7.14,71.29,16.61,1381.87,69.48,0.903,5,5,High
2,211,215,7.13,70.22,16.53,1375.83,70.49,0.903,4,4,High
2,212,215,6.99,71.71,16.93,1386.76,71.1,0.903,3,3,High
2,213,215,7.03,70.35,16.99,1369.84,70.34,0.903,2,2,High
2,214,215,7.39,72.08,16.76,1372.19,71.23,0.903,1,1,High
2,215,215,7.26,72.48,16.81,1376.97,70.87,0.903,0,0,High
3,1,196,1.45,44.95,12.63,1480.5,55.18,0.957,195,130,Low
3,2,196,1.57,44.83,11.83,1484.82,55.57,0.957,194,130,Low
3,3,196,1.14,44.81,11.9,1476.16,55.7,0.957,193,130,Low
3,4,196,1.43,45.63,11.85,1477.09,55.39,0.957,192,130,Low
3,5,196,1.4,44.81,11.71,1474.21,55.39,0.957,191,130,Low
3,6,196,1.56,44.03,11.69,1494.79,54.57,0.957,190,130,Low
3,7,196,1.39,45.35,11.79,1477.3,55.49,0.957,189,130,Low
3,8,196,1.61,44.79,12.32,1478.62,54.81,0.957,188,130,Low
3,9,196,1.49,44.7,12.11,1481.16,54.49,0.957,187,130,Low
3,10,196,1.52,44.52,11.84,1478.62,55.57,0.957,186,130,Low
3,11,196,1.53,45.97,12.37,1479.23,54.6,0.957,185,130,Low
3,12,196,1.4,45.19,12.2,1488.91,54.18,0.957,184,130,Low
3,13,196,1.61,45.83,12.6,1480.53,54.95,0.957,183,130,Low
3,14,196,1.32,44.36,11.71,1473.33,54.44,0.957,182,130,Low
3,15,196,1.32,44.91,12.09,1483.95,54.93,0.957,181,130,Low
3,16,196,1.63,45.85,11.61,1477.73,54.24,0.957,180,130,Low
3,17,196,1.39,45.16,11.96,1488.12,56.23,0.957,179,130,Low
3,18,196,1.56,44.87,11.96,1479.25,55.35,0.957,178,130,Low
3,19,196,1.42,45.5,11.94,1485.64,55.83,0.957,177,130,Low
3,20,196,1.72,44.92,11.67,1469.16,54.85,0.957,176,130,Low
3,21,196,1.35,43.75,11.92,1473.32,55.45,0.957,175,130,Low
3,22,196,1.75,44.9,12.09,1469.74,55.15,0.957,174,130,Low
3,23,196,1.44,44.22,11.55,1488.76,54.08,0.957,173,130,Low
3,24,196,1.38,45.12,12.09,1480.87,55.13,0.957,172,130,Low
3,25,196,1.42,45.75,12.07,1470.36,56.04,0.957,171,130,Low
3,26,196,1.49,45.91,11.66,1471.88,54.74,0.957,170,130,Low
3,27,196,1.46,45.98,11.62,1479.95,54.49,0.957,169,130,Low
3,28,196,1.61,45.36,11.89,1492.23,55.08,0.957,168,130,Low
3,29,196,1.68,44.15,12.0,1479.36,55.21,0.957,167,130,Low
3,30,196,1.51,44.57,11.27,1475.35,54.59,0.957,166,130,Low
3,31,196,1.53,45.95,12.6,1481.87,55.76,0.957,165,130,Low
3,32,196,1.64,45.87,12.2,1477.04,54.98,0.957,164,130,Low
3,33,196,1.61,46.76,12.25,1488.21,54.41,0.957,163,130,Low
3,34,196,1.61,45.67,12.19,1470.24,54.1,0.957,162,130,Low
3,35,196,1.33,45.06,12.65,1479.7,54.5,0.957,161,130,Low
3,36,196,1.63,45.17,12.12,1475.58,54.47,0.957,160,130,Low
3,37,196,1.53,46.01,12.16,1485.53,54.62,0.957,159,130,Low
3,38,196,1.73,45.53,12.14,1485.62,55.21,0.957,158,130,Low
3,39,196,1.64,46.03,12.26,1482.95,56.09,0.957,157,130,Low
3,40,196,1.68,45.21,12.72,1477.81,55.57,0.957,156,130,Low
3,41,196,1.54,43.85,11.92,1478.29,55.68,0.957,155,130,Low
3,42,196,1.64,46.27,12.37,1483.7,55.39,0.957,154,130,Low
3,43,196,1.65,45.51,11.91,1486.2,54.67,0.957,153,130,Low
3,44,196,1.64,45.9,11.6,1481.96,55.23,0.957,152,130,Low
3,45,196,1.69,45.49,11.76,1478.52,55.52,0.957,151,130,Low
3,46,196,1.79,46.18,11.73,1483.79,55.96,0.957,150,130,Low
3,47,196,1.77,46.23,11.98,1480.22,55.29,0.957,149,130,Low
3,48,196,2.04,45.7,11.89,1474.81,56.4,0.957,148,130,Low
3,49,196,1.63,43.98,12.54,1478.64,55.27,0.957,147,130,Low
3,50,196,1.8,45.24,11.89,1482.2,55.28,0.957,146,130,Low
3,51,196,1.78,46.04,12.4,1476.95,54.39,0.957,145,130,Low
3,52,196,1.81,45.7,12.42,1476.77,56.5,0.957,144,130,Low
3,53,196,1.7,44.48,12.13,1478.98,55.48,0.957,143,130,Low
3,54,196,1.7,47.36,12.18,1482.0,55.8,0.957,142,130,Low
3,55,196,1.59,45.48,12.15,1477.3,55.26,0.957,141,130,Low
3,56,196,1.61,45.47,12.11,1469.92,55.43,0.957,140,130,Low
3,57,196,2.01,46.56,12.05,1474.93,56.76,0.957,139,130,Low
3,58,196,1.88,46.32,11.92,1464.56,55.64,0.957,138,130,Low
3,59,196,1.8,45.16,11.94,1474.26,54.55,0.957,137,130,Low
3,60,196,1.62,46.47,12.42,1476.17,56.51,0.957,136,130,Low
3,61,196,2.03,47.3,12.23,1486.8,56.96,0.957,135,130,Low
3,62,196,1.97,46.0,12.41,1461.22,55.79,0.957,134,130,Low
3,63,196,1.57,46.38,12.58,1473.65,57.01,0.957,133,130,Low
3,64,196,1.88,46.87,12.26,1476.49,56.06,0.957,132,130,Low
3,65,196,2.04,48.15,12.44,1466.29,56.46,0.957,131,130,Low
3,66,196,2.08,47.45,12.43,1478.43,56.96,0.957,130,130,Low
3,67,196,1.62,48.22,12.57,1475.39,55.88,0.957,129,129,Low
3,68,196,1.98,47.57,12.02,1476.71,56.3,0.957,128,128,Low
3,69,196,2.14,47.7,12.36,1472.24,56.69,0.957,127,127,Low
3,70,196,2.0,47.67,12.24,1464.11,56.01,0.957,126,126,Low
3,71,196,1.83,46.69,12.52,1461.5,55.66,0.957,125,125,Low
3,72,196,2.1,46.97,12.44,1463.55,55.82,0.957,124,124,Low
3,73,196,2.0,48.78,12.57,1460.59,56.76,0.957,123,123,Low
3,74,196,2.16,48.12,12.17,1469.91,57.82,0.957,122,122,Low
3,75,196,1.96,47.92,12.3,1462.33,56.34,0.957,121,121,Low
3,76,196,2.21,48.66,12.29,1466.77,56.12,0.957,120,120,Low
3,77,196,1.86,48.31,12.91,1478.27,56.42,0.957,119,119,Low
3,78,196,2.29,48.79,12.46,1468.88,56.54,0.957,118,118,Low
3,79,196,2.18,49.47,12.33,1461.4,57.34,0.957,117,117,Low
3,80,196,2.18,46.6,12.32,1463.24,56.51,0.957,116,116,Low
3,81,196,2.23,49.01,12.56,1468.73,56.49,0.957,115,115,Low
3,82,196,2.34,49.38,12.55,1463.01,58.24,0.957,114,114,Low
3,83,196,2.35,47.7,12.21,1465.3,57.78,0.957,113,113,Low
3,84,196,2.19,48.32,12.53,1470.58,57.96,0.957,112,112,Low
3,85,196,2.13,48.39,12.62,1462.53,56.46,0.957,111,111,Low
3,86,196,2.4,48.85,12.87,1474.95,57.03,0.957,110,110,Low
3,87,196,2.39,48.51,12.69,1467.44,57.21,0.957,109,109,Low
3,88,196,2.17,50.15,12.77,1458.14,56.05,0.957,108,108,Low
3,89,196,2.37,49.58,13.01,1471.29,57.22,0.957,107,107,Low
3,90,196,2.48,47.94,12.81,1469.63,57.15,0.957,106,106,Low
3,91,196,2.4,49.37,12.83,1472.62,56.93,0.957,105,105,Low
3,92,196,2.61,48.4,12.65,1458.54,57.6,0.957,104,104,Low
3,93,196,2.42,49.91,12.84,1475.95,57.96,0.957,103,103,Low
3,94,196,2.47,49.94,13.01,1461.1,57.13,0.957,102,102,Low
3,95,196,2.43,49.91,13.09,1464.65,57.82,0.957,101,101,Low
3,96,196,2.62,49.5,12.97,1469.8,58.62,0.957,100,100,Low
3,97,196,2.75,49.72,12.98,1454.69,58.57,0.957,99,99,Low
3,98,196,2.56,49.09,12.83,1461.75,56.77,0.957,98,98,Low
3,99,196,2.47,51.06,13.0,1459.42,57.21,0.957,97,97,Low
3,100,196,2.86,51.23,13.18,1452.49,58.6,0.957,96,96,Low
3,101,196,2.83,50.28,12.96,1455.78,58.69,0.957,95,95,Low
3,102,196,2.7,50.42,12.69,1448.09,58.98,0.957,94,94,Low
3,103,196,2.94,51.5,13.43,1454.27,58.47,0.957,93,93,Low
3,104,196,2.83,50.82,13.52,1448.97,58.24,0.957,92,92,Low
3,105,196,2.77,50.53,13.34,1444.38,59.35,0.957,91,91,Low
3,106,196,2.96,51.49,13.5,1469.88,58.86,0.957,90,90,Low
3,107,196,2.97,51.7,13.31,1452.2,58.41,0.957,89,89,Low
3,108,196,2.99,51.12,13.44,1459.45,58.67,0.957,88,88,Low
3,109,196,2.99,51.76,13.2,1460.89,59.05,0.957,87,87,Low
3,110,196,3.01,50.3,13.42,1444.87,58.89,0.957,86,86,Low
3,111,196,3.21,53.44,13.2,1445.36,59.46,0.957,85,85,Low
3,112,196,3.0,52.44,12.99,1458.98,60.24,0.957,84,84,Low
3,113,196,2.91,51.71,13.18,1456.04,58.23,0.957,83,83,Low
3,114,196,3.14,52.31,13.19,1455.22,58.34,0.957,82,82,Low
3,115,196,2.99,52.03,13.59,1448.28,59.11,0.957,81,81,Low
3,116,196,3.25,52.44,13.28,1447.9,59.91,0.957,80,80,Low
3,117,196,3.55,52.12,13.55,1448.14,59.66,0.957,79,79,Low
3,118,196,3.45,53.79,13.68,1445.72,59.41,0.957,78,78,Low
3,119,196,3.34,53.12,13.4,1451.79,59.3,0.957,77,77,Low
3,120,196,3.25,54.15,13.56,1451.1,59.62,0.957,76,76,Low
3,121,196,3.46,53.13,13.95,1451.17,60.52,0.957,75,75,Low
3,122,196,3.6,54.16,13.49,1455.05,60.56,0.957,74,74,Low
3,123,196,3.6,54.19,13.97,1439.86,59.7,0.957,73,73,Low
3,124,196,3.33,54.86,13.22,1433.66,59.72,0.957,72,72,Low
3,125,196,3.57,54.79,13.54,1448.34,60.88,0.957,71,71,Low
3,126,196,3.72,55.39,13.61,1444.09,60.7,0.957,70,70,Low
3,127,196,3.68,54.99,13.82,1446.41,60.95,0.957,69,69,Low
3,128,196,3.75,55.05,13.81,1446.92,61.6,0.957,68,68,Low
3,129,196,3.85,55.72,13.84,1441.77,61.25,0.957,67,67,Low
3,130,196,3.54,54.52,14.31,1439.49,59.56,0.957,66,66,Low
3,131,196,3.78,55.74,13.66,1452.67,62.06,0.957,65,65,Low
3,132,196,3.93,55.66,14.12,1443.28,61.79,0.957,64,64,Low
3,133,196,3.8,56.17,14.07,1439.15,61.0,0.957,63,63,Low
3,134,196,3.95,56.22,14.13,1437.75,60.89,0.957,62,62,Low
3,135,196,4.07,57.02,13.77,1435.1,61.36,0.957,61,61,Low
3,136,196,3.96,57.43,14.28,1446.63,62.04,0.957,60,60,Low
3,137,196,3.92,56.92,13.57,1444.52,62.27,0.957,59,59,Low
3,138,196,4.16,57.16,14.01,1432.2,61.76,0.957,58,58,Low
3,139,196,4.09,57.5,13.95,1441.75,61.71,0.957,57,57,Low
3,140,196,4.29,56.94,13.98,1433.25,62.57,0.957,56,56,Low
3,141,196,4.21,57.6,14.17,1432.47,62.3,0.957,55,55,Low
3,142,196,4.29,58.75,14.03,1425.53,62.31,0.957,54,54,Low
3,143,196,4.24,57.0,14.33,1428.85,62.78,0.957,53,53,Low
3,144,196,4.19,58.84,14.61,1427.4,62.38,0.957,52,52,Low
3,145,196,4.33,60.07,14.91,1428.84,62.57,0.957,51,51,Low
3,146,196,4.63,58.89,14.94,1421.63,63.53,0.957,50,50,Low
3,147,196,4.51,59.59,14.41,1429.56,63.16,0.957,49,49,Low
3,148,196,4.48,59.68,14.67,1410.52,63.51,0.957,48,48,Low
3,149,196,4.65,59.61,15.16,1418.32,63.67,0.957,47,47,Low
3,150,196,4.48,58.55,14.55,1420.39,63.71,0.957,46,46,Low
3,151,196,4.82,60.54,14.99,1419.2,64.27,0.957,45,45,Low
3,152,196,4.71,60.49,14.91,1416.19,62.2,0.957,44,44,Low
3,153,196,4.77,62.51,14.81,1414.36,64.34,0.957,43,43,Low
3,154,196,5.04,60.97,14.83,1409.48,64.25,0.957,42,42,Low
3,155,196,4.82,61.24,15.3,1422.43,64.22,0.957,41,41,Low
3,156,196,4.9,60.11,15.08,1418.49,65.2,0.957,40,40,Medium
3,157,196,5.11,60.51,14.54,1420.69,64.38,0.957,39,39,Medium
3,158,196,5.35,60.06,14.79,1407.33,65.2,0.957,38,38,Medium
3,159,196,5.26,61.56,15.26,1404.05,64.9,0.957,37,37,Medium
3,160,196,5.1,61.82,15.0,1412.57,67.42,0.957,36,36,Medium
3,161,196,5.14,62.38,15.38,1410.08,66.37,0.957,35,35,Medium
3,162,196,5.24,63.43,15.07,1413.46,65.78,0.957,34,34,Medium
3,163,196,5.45,62.62,14.85,1400.83,66.27,0.957,33,33,Medium
3,164,196,5.45,63.96,15.03,1410.17,66.62,0.957,32,32,Medium
3,165,196,5.28,63.91,15.9,1400.69,66.79,0.957,31,31,Medium
3,166,196,5.61,64.62,15.37,1399.45,66.1,0.957,30,30,Medium
3,167,196,5.62,63.75,15.3,1409.58,66.18,0.957,29,29,Medium
3,168,196,5.58,63.77,15.7,1388.45,67.01,0.957,28,28,Medium
3,169,196,5.88,65.83,15.52,1395.74,66.99,0.957,27,27,Medium
3,170,196,5.87,66.15,15.7,1396.94,66.26,0.957,26,26,Medium
3,171,196,5.9,65.46,16.03,1398.95,68.05,0.957,25,25,Medium
3,172,196,6.13,65.09,15.51,1393.33,67.28,0.957,24,24,Medium
3,173,196,5.95,66.57,16.02,1403.18,67.77,0.957,23,23,Medium
3,174,196,6.07,66.64,15.68,1395.61,67.33,0.957,22,22,Medium
3,175,196,6.32,64.49,16.18,1398.8,67.95,0.957,21,21,Medium
3,176,196,6.29,67.1,16.34,1402.19,68.17,0.957,20,20,Medium
3,177,196,6.52,66.73,16.18,1393.64,67.59,0.957,19,19,Medium
3,178,196,6.43,67.03,16.34,1384.42,67.47,0.957,18,18,Medium
3,179,196,6.3,67.9,16.27,1390.52,68.27,0.957,17,17,Medium
3,180,196,6.62,67.76,16.2,1393.08,68.82,0.957,16,16,Medium
3,181,196,6.37,69.09,16.31,1383.58,69.89,0.957,15,15,High
3,182,196,6.59,69.37,16.41,1400.17,68.23,0.957,14,14,High
3,183,196,6.76,69.46,16.71,1380.74,69.13,0.957,13,13,High
3,184,196,6.98,69.17,16.56,1381.63,69.94,0.957,12,12,High
3,185,196,6.72,69.41,16.54,1381.25,70.56,0.957,11,11,High
3,186,196,7.02,70.64,16.6,1386.79,69.74,0.957,10,10,High
3,187,196,7.02,69.33,16.42,1382.98,70.28,0.957,9,9,High
3,188,196,6.88,70.83,16.68,1369.7,70.72,0.957,8,8,High
3,189,196,7.15,71.21,17.04,1371.42,71.37,0.957,7,7,High
3,190,196,7.22,71.35,17.19,1375.99,70.69,0.957,6,6,High
3,191,196,7.32,72.08,16.57,1376.31,71.14,0.957,5,5,High
3,192,196,7.25,71.5,17.21,1363.32,72.64,0.957,4,4,High
3,193,196,7.36,72.78,16.42,1369.02,71.25,0.957,3,3,High
3,194,196,7.62,73.12,17.04,1380.86,72.24,0.957,2,2,High
3,195,196,7.55,73.6,16.47,1362.97,72.73,0.957,1,1,High
3,196,196,7.65,73.8,16.97,1369.68,72.27,0.957,0,0,High
4,1,304,1.69,45.61,11.56,1482.12,55.13,1.043,303,130,Low
4,2,304,1.36,43.67,11.89,1477.9,54.93,1.043,302,130,Low
4,3,304,1.41,45.08,12.06,1477.93,55.2,1.043,301,130,Low
4,4,304,1.42,43.7,11.98,1484.92,56.58,1.043,300,130,Low
4,5,304,1.24,44.55,11.77,1481.25,54.44,1.043,299,130,Low
4,6,304,1.51,45.74,11.8,1479.2,55.94,1.043,298,130,Low
4,7,304,1.6,43.66,12.5,1475.57,55.15,1.043,297,130,Low
4,8,304,1.44,44.6,11.81,1483.4,54.51,1.043,296,130,Low
4,9,304,1.34,44.51,11.99,1467.65,55.45,1.043,295,130,Low
4,10,304,1.41,45.55,12.33,1481.57,55.3,1.043,294,130,Low
4,11,304,1.44,44.43,11.52,1478.53,54.65,1.043,293,130,Low
4,12,304,1.21,45.19,12.37,1482.1,55.68,1.043,292,130,Low
4,13,304,1.46,44.16,12.01,1477.61,54.3,1.043,291,130,Low
4,14,304,1.62,45.11,11.83,1480.86,54.89,1.043,290,130,Low
4,15,304,1.57,46.26,11.84,1472.53,55.81,1.043,289,130,Low
4,16,304,1.79,44.5,11.77,1472.5,54.98,1.043,288,130,Low
4,17,304,1.51,44.79,12.2,1474.79,54.64,1.043,287,130,Low
4,18,304,1.35,46.11,12.27,1487.53,54.49,1.043,286,130,Low
4,19,304,1.66,45.24,12.18,1483.18,54.81,1.043,285,130,Low
4,20,304,1.48,43.78,11.86,1478.35,54.31,1.043,284,130,Low
4,21,304,1.52,46.04,11.88,1473.92,54.5,1.043,283,130,Low
4,22,304,1.53,46.42,12.04,1480.02,54.27,1.043,282,130,Low
4,23,304,1.55,45.53,11.9,1479.52,54.62,1.043,281,130,Low
4,24,304,1.6,46.1,12.1,1482.7,55.05,1.043,280,130,Low
4,25,304,1.43,44.43,11.91,1480.33,55.02,1.043,279,130,Low
4,26,304,1.63,45.64,12.38,1484.26,54.88,1.043,278,130,Low
4,27,304,1.53,43.77,12.42,1476.12,54.79,1.043,277,130,Low
4,28,304,1.73,44.21,11.86,1479.21,54.69,1.043,276,130,Low
4,29,304,1.53,45.27,12.17,1478.93,55.46,1.043,275,130,Low
4,30,304,1.48,45.57,12.31,1469.22,54.92,1.043,274,130,Low
4,31,304,1.54,43.59,11.26,1481.39,54.67,1.043,273,130,Low
4,32,304,1.62,45.1,12.01,1477.4,55.12,1.043,272,130,Low
4,33,304,1.42,44.7,12.22,1477.94,55.37,1.043,271,130,Low
4,34,304,1.53,44.85,11.78,1484.44,54.58,1.043,270,130,Low
4,35,304,1.57,43.89,12.09,1481.67,54.7,1.043,269,130,Low
4,36,304,1.34,45.02,12.05,1476.21,54.68,1.043,268,130,Low
4,37,304,1.64,45.06,11.92,1484.33,55.08,1.043,267,130,Low
4,38,304,1.45,45.86,11.94,1484.75,54.7,1.043,266,130,Low
4,39,304,1.58,46.16,12.14,1482.18,55.37,1.043,265,130,Low
4,40,304,1.64,45.25,12.14,1477.8,56.26,1.043,264,130,Low
4,41,304,1.44,45.86,11.79,1482.31,55.9,1.043,263,130,Low
4,42,304,1.42,46.61,11.8,1474.19,55.32,1.043,262,130,Low
4,43,304,1.42,46.0,12.16,1462.86,54.29,1.043,261,130,Low
4,44,304,1.47,45.57,11.78,1474.65,55.51,1.043,260,130,Low
4,45,304,1.44,45.49,11.71,1484.79,55.99,1.043,259,130,Low
4,46,304,1.42,43.4,11.63,1484.47,54.82,1.043,258,130,Low
4,47,304,1.69,44.22,11.82,1477.97,55.79,1.043,257,130,Low
4,48,304,1.54,44.48,12.12,1479.1,55.47,1.043,256,130,Low
4,49,304,1.55,44.81,12.06,1463.86,55.34,1.043,255,130,Low
4,50,304,1.72,45.76,11.82,1469.38,55.97,1.043,254,130,Low
4,51,304,1.51,45.17,12.11,1474.88,55.22,1.043,253,130,Low
4,52,304,1.76,44.96,12.54,1480.59,55.4,1.043,252,130,Low
4,53,304,1.69,46.1,12.33,1481.55,54.88,1.043,251,130,Low
4,54,304,1.78,45.28,11.86,1483.5,55.62,1.043,250,130,Low
4,55,304,1.59,45.48,12.22,1489.53,55.2,1.043,249,130,Low
4,56,304,1.45,44.99,12.2,1476.84,54.87,1.043,248,130,Low
4,57,304,1.69,46.04,12.03,1479.63,54.89,1.043,247,130,Low
4,58,304,1.53,45.21,11.75,1479.85,55.23,1.043,246,130,Low
4,59,304,1.55,45.58,12.12,1473.3,54.94,1.043,245,130,Low
4,60,304,1.52,46.57,11.67,1477.07,55.79,1.043,244,130,Low
4,61,304,1.49,44.76,11.85,1466.67,55.99,1.043,243,130,Low
4,62,304,1.59,44.63,11.92,1477.97,55.08,1.043,242,130,Low
4,63,304,1.51,45.9,11.86,1474.37,55.38,1.043,241,130,Low
4,64,304,1.53,45.58,11.92,1492.34,55.05,1.043,240,130,Low
4,65,304,1.71,44.86,11.8,1475.64,55.09,1.043,239,130,Low
4,66,304,1.59,45.53,12.3,1487.57,56.51,1.043,238,130,Low
4,67,304,1.64,47.02,12.51,1472.33,55.03,1.043,237,130,Low
4,68,304,1.63,47.14,12.05,1474.4,56.15,1.043,236,130,Low
4,69,304,1.62,45.48,12.24,1476.68,53.9,1.043,235,130,Low
4,70,304,1.5,46.18,11.74,1482.75,55.3,1.043,234,130,Low
4,71,304,1.68,45.87,11.65,1471.11,54.73,1.043,233,130,Low
4,72,304,1.69,46.88,12.04,1475.65,54.22,1.043,232,130,Low
4,73,304,1.62,45.51,12.06,1478.67,56.23,1.043,231,130,Low
4,74,304,1.67,46.05,11.73,1478.62,55.44,1.043,230,130,Low
4,75,304,1.47,46.04,11.96,1480.91,55.71,1.043,229,130,Low
4,76,304,1.7,47.16,12.09,1472.96,55.48,1.043,228,130,Low
4,77,304,1.71,45.17,12.27,1477.23,55.17,1.043,227,130,Low
4,78,304,1.52,46.84,12.47,1480.08,56.11,1.043,226,130,Low
4,79,304,1.93,46.22,12.57,1474.02,55.05,1.043,225,130,Low
4,80,304,1.73,45.77,12.3,1485.74,55.86,1.043,224,130,Low
4,81,304,1.86,47.77,12.63,1475.46,55.24,1.043,223,130,Low
4,82,304,2.0,45.27,11.75,1462.93,56.36,1.043,222,130,Low
4,83,304,1.58,45.96,12.17,1482.49,54.87,1.043,221,130,Low
4,84,304,1.77,46.44,12.56,1473.15,55.88,1.043,220,130,Low
4,85,304,1.74,47.11,12.46,1472.14,56.07,1.043,219,130,Low
4,86,304,1.6,46.34,12.01,1471.85,56.37,1.043,218,130,Low
4,87,304,2.05,46.5,12.2,1472.23,56.24,1.043,217,130,Low
4,88,304,1.78,47.16,12.63,1477.85,55.59,1.043,216,130,Low
4,89,304,1.9,45.87,11.82,1480.79,57.0,1.043,215,130,Low
4,90,304,1.98,46.17,11.42,1469.4,56.24,1.043,214,130,Low
4,91,304,1.78,47.61,12.07,1476.54,56.03,1.043,213,130,Low
4,92,304,1.87,45.41,12.25,1474.95,55.67,1.043,212,130,Low
4,93,304,1.69,46.18,12.04,1475.24,56.52,1.043,211,130,Low
4,94,304,1.89,46.91,12.24,1474.12,54.79,1.043,210,130,Low
4,95,304,1.87,47.37,12.16,1476.93,55.08,1.043,209,130,Low
4,96,304,1.88,46.55,12.42,1473.43,57.35,1.043,208,130,Low
4,97,304,1.5,45.58,12.14,1472.93,55.65,1.043,207,130,Low
4,98,304,1.81,45.52,11.98,1466.92,56.98,1.043,206,130,Low
4,99,304,1.8,49.05,12.6,1470.23,56.58,1.043,205,130,Low
4,100,304,2.03,45.92,11.93,1480.63,55.54,1.043,204,130,Low
4,101,304,2.03,47.48,11.93,1475.5,56.49,1.043,203,130,Low
4,102,304,2.09,46.96,12.47,1473.69,56.04,1.043,202,130,Low
4,103,304,2.14,47.81,12.75,1473.35,56.91,1.043,201,130,Low
4,104,304,1.84,46.59,12.63,1469.63,56.0,1.043,200,130,Low
4,105,304,1.99,45.86,12.43,1473.74,56.08,1.043,199,130,Low
4,106,304,1.84,48.6,12.5,1464.4,55.95,1.043,198,130,Low
4,107,304,1.79,45.84,11.92,1465.33,56.59,1.043,197,130,Low
4,108,304,2.09,47.2,12.67,1473.57,55.68,1.043,196,130,Low
4,109,304,1.91,47.58,12.59,1476.47,55.57,1.043,195,130,Low
4,110,304,1.79,49.03,12.36,1475.76,56.46,1.043,194,130,Low
4,111,304,1.87,48.6,12.56,1478.47,56.84,1.043,193,130,Low
4,112,304,1.93,47.5,12.71,1465.21,56.63,1.043,192,130,Low
4,113,304,2.21,46.6,12.38,1470.24,57.13,1.043,191,130,Low
4,114,304,2.07,47.09,12.62,1465.3,56.85,1.043,190,130,Low
4,115,304,2.14,47.57,12.71,1475.87,55.84,1.043,189,130,Low
4,116,304,2.17,47.65,12.43,1469.06,57.38,1.043,188,130,Low
4,117,304,2.1,47.59,12.21,1467.33,56.71,1.043,187,130,Low
4,118,304,2.02,47.68,12.65,1476.49,56.58,1.043,186,130,Low
4,119,304,2.39,48.79,12.77,1471.53,56.86,1.043,185,130,Low
4,120,304,2.09,48.01,12.58,1468.78,57.77,1.043,184,130,Low
4,121,304,2.42,48.58,12.83,1463.52,55.7,1.043,183,130,Low
4,122,304,2.18,48.42,12.94,1481.97,57.1,1.043,182,130,Low
4,123,304,2.37,49.18,12.66,1472.21,57.21,1.043,181,130,Low
4,124,304,2.41,47.52,12.04,1467.82,57.58,1.043,180,130,Low
4,125,304,2.37,47.98,12.77,1462.86,57.48,1.043,179,130,Low
4,126,304,2.17,47.65,12.89,1459.0,56.23,1.043,178,130,Low
4,127,304,2.37,48.66,12.08,1473.35,56.42,1.043,177,130,Low
4,128,304,2.23,48.56,13.18,1465.84,57.74,1.043,176,130,Low
4,129,304,2.29,49.13,12.34,1465.71,56.87,1.043,175,130,Low
4,130,304,2.2,49.03,12.96,1468.27,57.09,1.043,174,130,Low
4,131,304,2.42,47.98,12.79,1468.25,57.28,1.043,173,130,Low
4,132,304,2.32,49.04,12.59,1463.51,57.81,1.043,172,130,Low
4,133,304,2.14,50.01,12.86,1465.82,56.81,1.043,171,130,Low
4,134,304,2.33,48.61,12.92,1467.99,58.15,1.043,170,130,Low
4,135,304,2.41,47.54,12.53,1461.65,57.69,1.043,169,130,Low
4,136,304,2.23,49.06,12.79,1459.92,57.42,1.043,168,130,Low
4,137,304,2.7,49.28,13.28,1464.57,57.16,1.043,167,130,Low
4,138,304,2.51,49.04,12.79,1449.38,57.83,1.043,166,130,Low
4,139,304,2.39,50.34,12.84,1460.15,57.04,1.043,165,130,Low
4,140,304,2.48,49.22,12.64,1473.21,57.62,1.043,164,130,Low
4,141,304,2.6,50.76,12.94,1465.45,58.06,1.043,163,130,Low
4,142,304,2.63,50.13,12.98,1462.19,57.51,1.043,162,130,Low
4,143,304,2.48,49.25,12.92,1468.82,57.29,1.043,161,130,Low
